InvoiceNo,ProductId,Quantity,TypeId,Reorder_Cause_ID
IVTH2405-0255,3431,2,3,
IVTH2405-0256,986,2,4,
IVTH2405-0256,1688,2,3,
IVTH2405-0257,984,1,4,
IVTH2405-0257,2561,2,3,
IVTH2405-0258,522,2,3,
IVTH2405-0258,986,2,4,
IVTH2405-0259,984,1,4,
IVTH2405-0259,3401,2,3,
IVTH2405-0260,3401,2,3,
IVTH2405-0261,984,1,4,
IVTH2405-0261,3420,2,3,
IVTH2405-0262,3401,2,3,
IVTH2405-0263,3391,2,3,
IVTH2405-0264,1778,2,3,
IVTH2405-0265,869,2,3,
IVTH2405-0266,348,2,3,
IVTH2405-0267,1106,2,3,
IVTH2405-0268,536,2,3,
IVTH2405-0269,2349,2,3,
IVTH2405-0270,3305,2,3,
IVTH2405-0271,662,2,3,
IVTH2405-0272,269,2,3,
IVTH2405-0273,984,1,4,
IVTH2405-0273,1802,2,3,
IVTH2405-0274,984,1,4,
IVTH2405-0274,3160,2,3,
IVTH2405-0275,3431,2,3,
IVTH2405-0276,3387,2,3,
IVTH2405-0277,3125,2,3,
IVTH2405-0278,3450,2,3,
IVTH2405-0279,2863,2,3,
IVTH2405-0280,2946,2,3,
IVTH2405-0281,719,2,3,
IVTH2405-0282,664,2,3,14
IVTH2405-0283,986,2,4,
IVTH2405-0283,2108,2,3,
IVTH2405-0284,3201,2,3,
IVTH2405-0285,281,2,3,
IVTH2405-0286,717,2,3,
IVTH2405-0287,2056,2,3,
IVTH2405-0288,657,2,3,
IVTH2405-0289,3207,2,3,
IVTH2405-0290,984,1,4,
IVTH2405-0290,986,2,4,
IVTH2405-0290,3143,2,3,
IVTH2405-0291,389,2,3,
IVTH2405-0291,986,2,4,
IVTH2405-0292,2664,2,3,
IVTH2405-0293,1812,2,3,
IVTH2405-0294,1214,2,3,
IVTH2405-0295,2263,2,3,
IVTH2405-0296,2064,2,3,
IVTH2405-0297,1217,2,3,
IVTH2405-0298,1847,2,3,
IVTH2405-0299,2242,2,3,
IVTH2405-0300,762,2,3,
IVTH2405-0301,3250,2,3,
IVTH2405-0302,1761,2,3,
IVTH2405-0303,3431,2,3,
IVTH2405-0304,3431,2,3,
IVTH2405-0305,720,2,3,
IVTH2405-0306,3448,2,3,
IVTH2405-0307,2880,2,3,
IVTH2405-0308,2908,2,3,
IVTH2405-0309,3012,2,3,
IVTH2405-0310,709,2,3,
IVTH2405-0311,3012,2,3,
IVTH2405-0312,2729,2,3,
IVTH2405-0313,1638,2,3,
IVTH2405-0314,984,1,4,
IVTH2405-0314,3443,2,3,
IVTH2405-0315,2384,2,3,
IVTH2405-0316,984,1,4,
IVTH2405-0316,3387,2,3,
IVTH2405-0317,984,1,4,
IVTH2405-0317,3258,2,3,
IVTH2405-0318,2358,2,3,
IVTH2405-0319,984,1,4,
IVTH2405-0319,1993,2,3,
IVTH2405-0320,984,1,4,
IVTH2405-0320,3420,2,3,
IVTH2405-0321,984,1,4,
IVTH2405-0321,3422,2,3,
IVTH2405-0322,331,2,3,
IVTH2405-0323,986,2,4,
IVTH2405-0323,1924,2,3,
IVTH2405-0324,89,2,3,
IVTH2405-0324,986,2,4,
IVTH2405-0325,1761,2,3,
IVTH2405-0326,3147,2,3,
IVTH2405-0327,130,2,3,
IVTH2405-0328,2277,2,3,
IVTH2405-0329,2576,2,3,
IVTH2405-0330,223,2,3,
IVTH2405-0330,984,1,4,
IVTH2405-0330,1301,2,3,
IVTH2405-0330,1332,2,3,
IVTH2405-0330,1338,2,3,
IVTH2405-0330,1437,2,3,
IVTH2405-0330,2463,1,3,
IVTH2405-0331,661,2,3,
IVTH2405-0332,2657,2,3,
IVTH2405-0333,2915,2,3,
IVTH2405-0334,1637,2,3,
IVTH2405-0335,2972,2,3,
IVTH2405-0336,2848,2,3,
IVTH2405-0337,3450,2,3,
IVTH2405-0338,2922,2,3,
IVTH2405-0339,2922,2,3,
IVTH2405-0340,3420,2,3,
IVTH2405-0341,720,2,3,
IVTH2405-0341,984,1,4,
IVTH2405-0342,984,1,4,
IVTH2405-0342,3258,2,3,
IVTH2405-0343,3391,2,3,
IVTH2405-0344,865,2,3,
IVTH2405-0345,3387,2,3,
IVTH2405-0346,984,1,4,
IVTH2405-0346,3431,2,3,
IVTH2405-0347,984,1,4,
IVTH2405-0347,3420,2,3,
IVTH2405-0348,2358,2,3,
IVTH2405-0349,984,1,4,
IVTH2405-0349,3387,2,3,
IVTH2405-0350,962,2,3,
IVTH2405-0350,986,2,4,
IVTH2405-0351,986,2,4,
IVTH2405-0351,2350,2,3,
IVTH2405-0352,986,2,4,
IVTH2405-0352,3293,2,3,
IVTH2405-0353,1840,2,3,
IVTH2405-0354,2280,2,3,
IVTH2405-0355,3243,2,3,
IVTH2405-0356,2259,2,3,
IVTH2405-0357,2173,2,3,
IVTH2405-0358,1165,2,3,
IVTH2405-0359,3147,2,3,
IVTH2405-0360,2182,2,3,
IVTH2405-0361,2369,2,3,
IVTH2405-0362,646,2,3,
IVTH2405-0363,1852,2,3,
IVTH2405-0364,2158,2,3,
IVTH2405-0365,2173,2,3,
IVTH2405-0366,2236,2,3,
IVTH2405-0367,3221,2,3,
IVTH2405-0368,3218,2,3,
IVTH2405-0369,2335,2,3,
IVTH2405-0370,1814,2,3,
IVTH2405-0371,3162,2,3,
IVTH2405-0372,1953,2,3,
IVTH2405-0373,3144,2,3,
IVTH2405-0374,2411,2,3,
IVTH2405-0375,2411,2,3,
IVTH2405-0376,2623,2,3,
IVTH2405-0377,1757,2,3,
IVTH2405-0378,758,2,3,
IVTH2405-0379,157,2,3,
IVTH2405-0380,3256,2,3,
IVTH2405-0381,2975,2,3,
IVTH2405-0382,2983,2,3,
IVTH2405-0383,2918,2,3,
IVTH2405-0384,2831,2,3,
IVTH2405-0385,1630,2,3,
IVTH2405-0386,2987,2,3,
IVTH2405-0387,2756,2,3,
IVTH2405-0388,2972,2,3,
IVTH2405-0389,1628,2,3,
IVTH2405-0390,3012,2,3,
IVTH2405-0391,2975,2,3,
IVTH2405-0392,971,2,3,
IVTH2405-0393,2411,2,3,
IVTH2405-0394,986,2,4,
IVTH2405-0394,3422,2,3,
IVTH2405-0395,2293,2,3,
IVTH2405-0396,984,1,4,
IVTH2405-0396,3124,2,3,
IVTH2405-0397,719,2,3,
IVTH2405-0397,984,1,4,
IVTH2405-0397,986,2,4,
IVTH2405-0399,3160,2,3,
IVTH2405-0400,1882,2,3,
IVTH2405-0401,986,2,4,
IVTH2405-0401,1669,2,3,
IVTH2405-0402,3162,2,3,
IVTH2405-0403,1935,2,3,
IVTH2405-0404,1808,2,3,
IVTH2405-0405,587,2,3,
IVTH2405-0406,2560,2,3,
IVTH2405-0407,747,2,3,
IVTH2405-0408,2263,2,3,
IVTH2405-0409,3178,2,3,
IVTH2405-0410,984,1,4,
IVTH2405-0410,3147,2,3,
IVTH2405-0411,984,1,4,
IVTH2405-0411,3391,2,3,
IVTH2405-0412,984,1,4,
IVTH2405-0412,3420,1,3,
IVTH2405-0412,3420,2,3,
IVTH2405-0412,3441,2,3,
IVTH2405-0413,2983,2,3,
IVTH2405-0414,986,2,4,
IVTH2405-0414,2949,2,3,
IVTH2405-0415,1639,2,3,
IVTH2405-0416,3443,2,3,
IVTH2405-0417,575,2,3,
IVTH2405-0418,984,1,4,
IVTH2405-0418,1448,2,3,
IVTH2405-0418,2492,2,3,
IVTH2405-0419,91,2,3,
IVTH2405-0420,986,2,4,
IVTH2405-0420,3177,2,3,
IVTH2405-0421,262,2,3,
IVTH2405-0421,986,2,4,
IVTH2405-0422,762,2,3,
IVTH2405-0423,746,2,3,
IVTH2405-0424,3219,2,3,
IVTH2405-0425,2144,2,3,
IVTH2405-0426,986,2,4,
IVTH2405-0426,1899,2,3,
IVTH2405-0427,980,2,3,
IVTH2405-0427,986,2,4,
IVTH2405-0428,2918,2,3,
IVTH2405-0429,3450,2,3,
IVTH2405-0430,986,2,4,
IVTH2405-0430,3016,2,3,
IVTH2405-0431,984,1,4,
IVTH2405-0431,2220,2,3,
IVTH2405-0432,3387,2,3,
IVTH2405-0433,1757,2,3,
IVTH2405-0434,1881,2,3,
IVTH2405-0435,3250,2,3,
IVTH2405-0436,1762,2,3,
IVTH2405-0437,984,1,4,
IVTH2405-0437,3387,2,3,
IVTH2405-0438,1869,2,3,
IVTH2405-0439,984,1,4,
IVTH2405-0439,3420,2,3,
IVTH2405-0440,986,2,4,
IVTH2405-0441,2922,2,3,
IVTH2405-0442,3012,2,3,
IVTH2405-0443,2922,2,3,
IVTH2405-0444,791,2,3,
IVTH2405-0445,2918,2,3,
IVTH2405-0446,2848,2,3,
IVTH2405-0447,2990,2,3,
IVTH2405-0448,3387,2,3,
IVTH2405-0449,3245,2,3,
IVTH2405-0450,3160,2,3,
IVTH2405-0451,3258,2,3,
IVTH2405-0452,984,1,4,
IVTH2405-0452,3422,2,3,
IVTH2405-0453,2358,2,3,
IVTH2405-0454,2167,2,3,
IVTH2405-0455,136,2,3,
IVTH2405-0456,3147,2,3,
IVTH2405-0457,2026,2,3,
IVTH2405-0458,3245,2,3,
IVTH2405-0459,2326,2,3,
IVTH2405-0460,3265,2,3,
IVTH2405-0461,1638,2,3,
IVTH2405-0462,853,2,3,
IVTH2405-0463,2623,2,3,
IVTH2405-0464,986,2,4,
IVTH2405-0464,1081,2,3,
IVTH2405-0465,984,1,4,
IVTH2405-0465,2220,2,3,
IVTH2405-0466,984,1,4,
IVTH2405-0466,1785,2,3,
IVTH2405-0467,3387,2,3,
IVTH2405-0468,984,1,4,
IVTH2405-0468,3162,2,3,
IVTH2405-0469,666,2,3,
IVTH2405-0470,720,2,3,
IVTH2405-0471,2951,2,3,
IVTH2405-0472,2887,2,3,
IVTH2405-0473,2880,2,3,
IVTH2405-0474,1136,2,3,
IVTH2405-0475,719,2,3,
IVTH2405-0476,1136,2,3,
IVTH2405-0477,3147,2,3,
IVTH2405-0478,986,2,4,
IVTH2405-0478,2196,2,3,
IVTH2405-0479,746,1,3,
IVTH2405-0479,984,1,4,
IVTH2405-0479,986,1,4,
IVTH2405-0480,986,2,4,
IVTH2405-0480,3016,2,3,
IVTH2405-0481,986,2,4,
IVTH2405-0481,2831,2,3,
IVTH2405-0482,788,2,3,
IVTH2405-0483,1730,2,3,
IVTH2405-0484,2056,2,3,
IVTH2405-0485,2191,2,3,
IVTH2405-0486,3431,2,3,
IVTH2405-0487,2167,2,3,
IVTH2405-0488,3401,2,3,
IVTH2405-0488,3431,2,3,
IVTH2405-0489,2858,2,3,
IVTH2405-0490,3012,2,3,
IVTH2405-0491,1637,2,3,
IVTH2405-0492,3012,2,3,
IVTH2405-0493,986,2,4,
IVTH2405-0493,3016,2,3,
IVTH2405-0494,3246,2,3,
IVTH2405-0495,3023,2,3,
IVTH2405-0496,2951,2,3,
IVTH2405-0497,2858,2,3,
IVTH2405-0498,970,2,3,
IVTH2405-0499,2972,2,3,
IVTH2405-0500,2949,2,3,
IVTH2405-0501,986,2,4,
IVTH2405-0501,1995,2,3,
IVTH2405-0502,1840,2,3,
IVTH2405-0503,3246,2,3,
IVTH2405-0504,2188,2,3,
IVTH2405-0505,986,2,4,
IVTH2405-0505,2091,2,3,
IVTH2405-0506,986,2,4,
IVTH2405-0506,1079,2,3,
IVTH2405-0507,1,2,3,
IVTH2405-0507,986,2,4,
IVTH2405-0508,3387,2,3,
IVTH2405-0509,984,1,4,
IVTH2405-0509,3387,2,3,
IVTH2405-0510,986,2,4,
IVTH2405-0510,2182,2,3,
IVTH2405-0511,3246,2,3,
IVTH2405-0512,2922,2,3,
IVTH2405-0513,971,2,3,
IVTH2405-0514,1640,2,3,
IVTH2405-0515,1255,2,3,
IVTH2405-0515,1365,2,3,
IVTH2405-0515,1397,2,3,
IVTH2405-0515,1468,2,3,
IVTH2405-0515,1541,2,3,
IVTH2405-0516,2174,2,3,
IVTH2405-0517,2975,2,3,
IVTH2405-0518,1638,2,3,
IVTH2405-0519,984,1,4,
IVTH2405-0519,3387,2,3,
IVTH2405-0520,1944,2,3,
IVTH2405-0521,3387,2,3,
IVTH2405-0522,1789,2,3,
IVTH2405-0523,3401,2,3,
IVTH2405-0524,730,2,3,
IVTH2405-0524,984,1,4,
IVTH2405-0524,986,2,4,
IVTH2405-0525,762,2,3,
IVTH2405-0526,2326,2,3,
IVTH2405-0527,302,2,3,
IVTH2405-0528,986,2,4,
IVTH2405-0528,2730,2,3,
IVTH2405-0529,986,2,4,
IVTH2405-0529,3021,2,3,
IVTH2405-0530,984,1,4,
IVTH2405-0530,2635,2,3,
IVTH2405-0531,984,1,4,
IVTH2405-0531,3422,2,3,
IVTH2405-0532,984,1,4,
IVTH2405-0532,3387,1,3,
IVTH2405-0533,984,1,4,
IVTH2405-0533,3387,2,3,
IVTH2405-0533,3391,1,3,
IVTH2405-0533,3420,2,3,
IVTH2405-0533,3422,2,3,
IVTH2405-0534,984,1,4,
IVTH2405-0534,2286,2,3,
IVTH2405-0535,1923,2,3,
IVTH2405-0536,2286,2,3,
IVTH2405-0537,2356,2,3,
IVTH2405-0538,3001,2,3,
IVTH2405-0539,2972,2,3,
IVTH2405-0540,3012,2,3,
IVTH2405-0541,802,2,3,
IVTH2405-0542,2975,2,3,
IVTH2405-0543,2975,2,3,
IVTH2405-0544,2858,2,3,
IVTH2405-0545,3387,2,3,
IVTH2405-0546,3422,2,3,
IVTH2405-0547,135,2,3,
IVTH2405-0548,2303,2,3,
IVTH2405-0549,2693,2,3,
IVTH2405-0550,2692,2,3,
IVTH2405-0551,3391,2,3,
IVTH2405-0552,3012,2,3,
IVTH2405-0553,2915,2,3,
IVTH2405-0554,3448,2,3,
IVTH2405-0555,984,1,4,
IVTH2405-0555,3160,2,3,
IVTH2405-0556,984,1,4,
IVTH2405-0556,3250,2,3,
IVTH2405-0557,984,1,4,
IVTH2405-0557,2411,2,3,
IVTH2405-0558,984,1,4,
IVTH2405-0558,3168,2,3,
IVTH2405-0559,730,2,3,
IVTH2405-0559,984,1,4,
IVTH2405-0560,984,1,4,
IVTH2405-0560,3387,2,3,
IVTH2405-0561,984,1,4,
IVTH2405-0561,3420,2,3,
IVTH2405-0562,984,1,4,
IVTH2405-0562,2234,2,3,
IVTH2405-0563,986,15,4,
IVTH2405-0564,2815,2,3,
IVTH2405-0565,986,3,4,
IVTH2405-0566,986,2,4,
IVTH2405-0566,1637,2,3,
IVTH2405-0567,986,2,4,
IVTH2405-0567,2935,2,3,
IVTH2405-0568,854,2,3,
IVTH2405-0568,986,2,4,
IVTH2405-0569,986,2,4,
IVTH2405-0569,2951,2,3,
IVTH2405-0570,735,2,3,
IVTH2405-0570,984,1,4,
IVTH2405-0570,986,2,4,
IVTH2405-0571,984,1,4,
IVTH2405-0571,3387,1,3,
IVTH2405-0571,3387,2,3,
IVTH2405-0572,3387,2,3,
IVTH2405-0573,762,2,3,
IVTH2405-0574,339,2,3,
IVTH2405-0575,3299,2,3,
IVTH2405-0576,1111,2,3,
IVTH2405-0577,1789,2,3,
IVTH2405-0578,3246,2,3,
IVTH2405-0579,3246,2,3,
IVTH2405-0580,3246,2,3,
IVTH2405-0581,1789,2,3,
IVTH2405-0582,683,2,3,
IVTH2405-0582,695,2,3,
IVTH2405-0582,984,1,4,
IVTH2405-0582,1281,2,3,
IVTH2405-0582,1373,2,3,
IVTH2405-0582,2456,2,3,
IVTH2405-0583,3387,2,3,
IVTH2405-0584,3160,2,3,
IVTH2405-0585,2411,2,3,
IVTH2405-0586,984,1,4,
IVTH2405-0586,3387,2,3,
IVTH2405-0587,3401,2,3,
IVTH2405-0588,984,1,4,
IVTH2405-0588,1758,2,3,
IVTH2405-0589,2972,2,3,
IVTH2405-0590,3391,2,3,
IVTH2405-0591,3387,2,3,
IVTH2405-0592,854,2,3,
IVTH2405-0592,986,2,4,
IVTH2405-0593,1136,2,3,
IVTH2405-0594,984,1,4,
IVTH2405-0594,3391,260,3,
IVTH2405-0595,3387,453,3,
IVTH2405-0596,735,2,3,
IVTH2405-0597,3333,2,3,
IVTH2405-0598,3431,2,3,
IVTH2405-0599,3431,2,3,
IVTH2405-0600,3431,2,3,
IVTH2405-0601,3431,2,3,
IVTH2405-0602,3387,2,3,
IVTH2405-0603,984,1,4,
IVTH2405-0603,3250,2,3,
IVTH2405-0604,1757,2,3,
IVTH2405-0605,3197,2,3,
IVTH2405-0606,3147,2,3,
IVTH2405-0607,986,2,4,
IVTH2405-0607,3322,2,3,
IVTH2405-0608,984,1,4,
IVTH2405-0608,2290,2,3,
IVTH2405-0609,2340,2,3,
IVTH2405-0610,3125,2,3,
IVTH2405-0611,1808,2,3,
IVTH2405-0612,986,2,4,
IVTH2405-0612,1637,2,3,
IVTH2405-0613,536,2,3,
IVTH2405-0614,3251,2,3,
IVTH2405-0615,578,2,3,
IVTH2405-0616,3219,2,3,
IVTH2405-0617,2175,2,3,
IVTH2405-0618,2264,2,3,
IVTH2405-0619,2178,2,3,
IVTH2405-0620,2243,2,3,
IVTH2405-0621,3292,2,3,
IVTH2405-0622,3246,2,3,
IVTH2405-0623,259,2,3,
IVTH2405-0624,326,2,3,
IVTH2405-0625,2555,2,3,
IVTH2405-0626,854,2,3,
IVTH2405-0627,1757,2,3,
IVTH2405-0628,1761,2,3,
IVTH2405-0629,1944,2,3,
IVTH2405-0630,3289,2,3,
IVTH2405-0631,520,2,3,
IVTH2405-0632,986,2,4,
IVTH2405-0632,1631,2,3,
IVTH2405-0633,984,1,4,
IVTH2405-0633,2619,2,3,
IVTH2405-0634,984,1,4,
IVTH2405-0634,2581,2,3,
IVTH2405-0635,984,1,4,
IVTH2405-0635,3387,2,3,
IVTH2405-0636,986,4,4,
IVTH2405-0637,2972,2,3,
IVTH2405-0638,2951,2,3,
IVTH2405-0639,1016,2,3,
IVTH2405-0640,2885,2,3,
IVTH2405-0641,970,2,3,
IVTH2405-0642,3012,2,3,
IVTH2405-0643,1637,2,3,
IVTH2405-0644,2968,2,3,
IVTH2405-0645,3012,2,3,
IVTH2405-0646,2984,2,3,
IVTH2405-0647,2975,2,3,
IVTH2405-0648,3387,2,3,
IVTH2405-0649,984,1,4,
IVTH2405-0649,2282,2,3,
IVTH2405-0650,861,2,3,
IVTH2405-0650,984,1,4,
IVTH2405-0651,1809,2,3,
IVTH2405-0652,2196,2,3,
IVTH2405-0653,986,2,4,
IVTH2405-0653,1690,2,3,
IVTH2405-0654,2432,2,3,
IVTH2405-0655,3391,2,3,
IVTH2405-0655,3401,2,3,
IVTH2405-0656,2411,2,3,
IVTH2405-0657,984,1,4,
IVTH2405-0657,3387,2,3,
IVTH2405-0658,399,1,3,
IVTH2405-0659,3246,1,3,
IVTH2405-0660,3289,2,3,
IVTH2405-0661,2202,2,3,
IVTH2405-0662,3387,2,3,
IVTH2405-0663,2411,2,3,
IVTH2405-0664,2975,2,3,
IVTH2405-0665,2987,2,3,
IVTH2405-0666,2756,2,3,
IVTH2405-0667,2975,2,3,
IVTH2405-0668,2975,2,3,
IVTH2405-0669,1761,2,3,
IVTH2405-0670,2269,2,3,
IVTH2405-0671,2606,2,3,
IVTH2405-0672,2322,2,3,
IVTH2405-0673,334,2,3,
IVTH2405-0674,3144,2,3,
IVTH2405-0675,520,2,3,
IVTH2405-0676,265,2,3,
IVTH2405-0677,986,2,4,
IVTH2405-0677,3448,2,3,
IVTH2405-0678,986,2,4,
IVTH2405-0678,3190,2,3,
IVTH2405-0679,984,1,4,
IVTH2405-0679,3391,2,3,
IVTH2405-0680,3387,2,3,
IVTH2405-0681,3431,2,3,
IVTH2405-0682,3418,2,3,
IVTH2405-0683,3401,2,3,
IVTH2405-0684,955,2,3,
IVTH2405-0685,3012,2,3,
IVTH2405-0686,1597,2,3,
IVTH2405-0687,3012,2,3,
IVTH2405-0688,3391,20,3,
IVTH2405-0688,3401,12,3,
IVTH2405-0689,2880,2,3,
IVTH2405-0690,2972,2,3,
IVTH2405-0691,2918,2,3,
IVTH2405-0692,1636,2,3,
IVTH2405-0693,3401,2,3,
IVTH2405-0694,3391,2,3,
IVTH2405-0695,2104,2,3,
IVTH2405-0696,984,1,4,
IVTH2405-0696,3422,2,3,
IVTH2405-0697,984,1,4,
IVTH2405-0697,1869,2,3,
IVTH2405-0698,3431,2,3,
IVTH2405-0699,984,1,4,
IVTH2405-0699,2294,2,3,
IVTH2405-0700,399,2,3,
IVTH2405-0701,375,2,3,
IVTH2405-0702,1780,2,3,
IVTH2405-0703,984,1,4,
IVTH2405-0703,2259,2,3,
IVTH2405-0703,3387,2,3,
IVTH2405-0704,367,2,3,
IVTH2405-0705,2143,2,3,
IVTH2405-0706,747,2,3,
IVTH2405-0707,2223,2,3,
IVTH2405-0708,3225,2,3,
IVTH2405-0709,2576,2,3,
IVTH2405-0710,1734,2,3,
IVTH2405-0711,1788,2,3,
IVTH2405-0712,1789,2,3,
IVTH2405-0713,1772,2,3,
IVTH2405-0714,734,2,3,
IVTH2405-0715,3178,2,3,
IVTH2405-0716,720,2,3,
IVTH2405-0717,720,2,3,
IVTH2405-0718,589,2,3,
IVTH2405-0719,1637,2,3,
IVTH2405-0720,2555,2,3,
IVTH2405-0721,986,2,4,
IVTH2405-0721,3029,2,3,
IVTH2405-0722,3174,2,3,
IVTH2405-0723,3261,2,3,
IVTH2405-0724,3261,2,3,
IVTH2405-0725,524,2,3,
IVTH2405-0725,984,1,4,
IVTH2405-0726,984,1,4,
IVTH2405-0726,986,2,4,
IVTH2405-0726,2424,2,3,
IVTH2405-0727,984,1,4,
IVTH2405-0727,3387,2,3,
IVTH2405-0728,2269,2,3,
IVTH2405-0729,936,2,3,
IVTH2405-0730,751,2,3,
IVTH2405-0731,2951,2,3,
IVTH2405-0732,1631,2,3,
IVTH2405-0733,3016,2,3,
IVTH2405-0734,2897,2,3,
IVTH2405-0735,1637,2,3,
IVTH2405-0736,986,2,4,
IVTH2405-0736,3245,2,3,
IVTH2405-0737,94,2,3,
IVTH2405-0737,986,2,4,
IVTH2405-0738,984,1,4,
IVTH2405-0738,1088,2,3,
IVTH2405-0739,984,1,4,
IVTH2405-0739,3420,2,3,
IVTH2405-0740,986,9,4,
IVTH2405-0741,301,2,3,
IVTH2405-0742,351,2,3,
IVTH2405-0743,2659,2,3,
IVTH2405-0744,2223,2,3,
IVTH2405-0745,3147,2,3,
IVTH2405-0746,984,1,4,
IVTH2405-0746,1344,2,3,
IVTH2405-0746,1438,2,3,
IVTH2405-0746,1523,2,3,
IVTH2405-0746,2476,2,3,
IVTH2405-0747,984,1,4,
IVTH2405-0747,3422,1,3,
IVTH2405-0748,735,1,3,
IVTH2405-0748,984,1,4,
IVTH2405-0748,986,1,4,
IVTH2405-0749,1938,2,3,
IVTH2405-0750,1737,2,3,
IVTH2405-0751,73,2,3,
IVTH2405-0752,476,2,3,
IVTH2405-0753,3310,2,3,
IVTH2405-0754,2259,2,3,
IVTH2405-0755,762,2,3,
IVTH2405-0756,447,2,3,
IVTH2405-0757,2369,2,3,
IVTH2405-0758,1762,2,3,
IVTH2405-0759,3431,2,3,
IVTH2405-0760,1761,2,3,
IVTH2405-0761,2972,2,3,
IVTH2405-0762,1638,2,3,
IVTH2405-0763,984,1,4,
IVTH2405-0763,2258,2,3,
IVTH2405-0764,984,1,4,
IVTH2405-0764,3387,2,3,
IVTH2405-0765,986,2,4,
IVTH2405-0766,986,8,4,
IVTH2405-0767,2922,2,3,
IVTH2405-0768,2871,2,3,
IVTH2405-0769,957,2,3,
IVTH2405-0770,3431,2,3,
IVTH2405-0771,984,1,4,
IVTH2405-0771,3418,2,3,
IVTH2405-0772,1790,2,3,
IVTH2405-0773,1962,2,3,
IVTH2405-0774,861,2,3,
IVTH2405-0775,984,1,4,
IVTH2405-0775,3387,2,3,
IVTH2405-0776,2172,2,3,
IVTH2405-0777,2358,2,3,
IVTH2405-0778,1855,2,3,
IVTH2405-0779,3219,2,3,
IVTH2405-0780,514,2,3,
IVTH2405-0781,551,2,3,
IVTH2405-0781,986,2,4,
IVTH2405-0782,2756,2,3,
IVTH2405-0783,2765,2,3,
IVTH2405-0784,3245,2,3,
IVTH2405-0785,2112,2,3,
IVTH2405-0786,3250,2,3,
IVTH2405-0787,1790,2,3,
IVTH2405-0788,1882,2,3,
IVTH2405-0789,1639,2,3,
IVTH2405-0790,2848,2,3,
IVTH2405-0791,739,2,3,
IVTH2405-0792,1182,2,3,
IVTH2405-0793,3258,2,3,
IVTH2405-0794,476,2,3,
IVTH2405-0795,1205,2,3,
IVTH2405-0796,1736,2,3,
IVTH2405-0797,282,2,3,
IVTH2405-0798,577,2,3,
IVTH2405-0799,1169,2,3,
IVTH2405-0800,875,1,3,
IVTH2405-0800,3420,2,3,
IVTH2405-0801,959,2,3,
IVTH2405-0801,986,2,4,
IVTH2405-0802,936,2,3,
IVTH2405-0802,986,2,4,
IVTH2405-0803,2972,2,3,
IVTH2405-0804,2848,2,3,
IVTH2405-0805,2875,2,3,
IVTH2405-0806,2931,2,3,
IVTH2405-0807,2913,2,3,
IVTH2405-0808,2983,2,3,
IVTH2405-0809,2724,2,3,
IVTH2405-0810,984,1,4,
IVTH2405-0810,3387,2,3,
IVTH2405-0811,3387,2,3,
IVTH2405-0812,3387,1,3,
IVTH2405-0813,3387,1,3,
IVTH2405-0814,984,1,4,
IVTH2405-0814,3422,2,3,
IVTH2405-0815,2105,2,3,
IVTH2405-0816,3204,2,3,
IVTH2405-0817,2263,2,3,
IVTH2405-0818,3144,2,3,
IVTH2405-0819,1788,2,3,
IVTH2405-0820,3246,2,3,
IVTH2405-0821,2263,2,3,
IVTH2405-0822,1761,2,3,
IVTH2405-0823,2220,2,3,
IVTH2405-0824,2198,2,3,
IVTH2405-0825,1761,2,3,
IVTH2405-0826,2209,2,3,
IVTH2405-0827,3151,2,3,
IVTH2405-0828,3420,2,3,
IVTH2405-0829,3250,2,3,
IVTH2405-0830,130,2,3,
IVTH2405-0831,2077,2,3,
IVTH2405-0832,984,1,4,
IVTH2405-0832,1961,2,3,
IVTH2405-0833,2661,2,3,
IVTH2405-0834,2373,2,3,
IVTH2405-0835,1922,2,3,
IVTH2405-0836,986,2,4,
IVTH2405-0836,3401,2,3,
IVTH2405-0837,986,2,4,
IVTH2405-0837,3420,2,3,
IVTH2405-0838,3261,2,3,
IVTH2405-0839,3173,2,3,
IVTH2405-0840,2353,2,3,
IVTH2405-0841,984,1,4,
IVTH2405-0841,2423,2,3,
IVTH2405-0842,660,2,3,
IVTH2405-0843,984,1,4,
IVTH2405-0843,2641,2,3,
IVTH2405-0844,695,2,3,
IVTH2405-0844,702,2,3,
IVTH2405-0844,984,1,4,
IVTH2405-0844,2467,2,3,
IVTH2405-0845,984,1,4,
IVTH2405-0845,3387,2,3,
IVTH2405-0846,2975,2,3,
IVTH2405-0847,3010,2,3,
IVTH2405-0848,2880,2,3,
IVTH2405-0849,1628,1,3,
IVTH2405-0850,1628,1,3,
IVTH2405-0851,1640,2,3,
IVTH2405-0852,868,2,3,
IVTH2405-0852,984,1,4,
IVTH2405-0852,986,2,4,
IVTH2405-0853,2414,2,3,
IVTH2405-0854,2348,2,3,
IVTH2405-0855,747,2,3,
IVTH2405-0856,719,2,3,
IVTH2405-0857,2560,2,3,
IVTH2405-0858,984,1,4,
IVTH2405-0858,3401,2,3,
IVTH2405-0859,2992,2,3,
IVTH2405-0860,986,2,4,
IVTH2405-0860,2951,2,3,
IVTH2405-0861,3000,2,3,
IVTH2405-0862,2972,2,3,
IVTH2405-0863,962,2,3,
IVTH2405-0863,986,2,4,
IVTH2405-0864,1468,2,3,
IVTH2405-0864,3343,2,3,
IVTH2405-0864,3364,2,3,
IVTH2405-0865,984,1,4,
IVTH2405-0865,3401,2,3,
IVTH2405-0866,3422,2,3,
